Time [s],Ch1 Current [A]
8.670000E-8,1.155052E+1
8.680000E-8,1.156419E+1
8.690000E-8,1.157863E+1
8.700000E-8,1.159381E+1
8.710000E-8,1.160975E+1
8.720000E-8,1.162643E+1
8.730000E-8,1.164386E+1
8.740000E-8,1.166203E+1
8.750000E-8,1.168093E+1
8.760000E-8,1.170057E+1
8.770000E-8,1.172092E+1
8.780000E-8,1.174200E+1
8.790000E-8,1.176379E+1
8.800000E-8,1.178629E+1
8.810000E-8,1.180949E+1
8.820000E-8,1.183339E+1
8.830000E-8,1.185797E+1
8.840000E-8,1.188324E+1
8.850000E-8,1.190918E+1
8.860000E-8,1.193579E+1
8.870000E-8,1.196306E+1
8.880000E-8,1.199098E+1
8.890000E-8,1.201955E+1
8.900000E-8,1.204876E+1
8.910000E-8,1.207859E+1
8.920000E-8,1.210906E+1
8.930000E-8,1.214013E+1
8.940000E-8,1.217181E+1
8.950000E-8,1.220410E+1
8.960000E-8,1.223697E+1
8.970000E-8,1.227042E+1
8.980000E-8,1.230445E+1
8.990000E-8,1.233905E+1
9.000000E-8,1.237421E+1
9.010000E-8,1.240991E+1
9.020000E-8,1.244615E+1
9.030000E-8,1.248293E+1
9.040000E-8,1.252023E+1
9.050000E-8,1.255805E+1
9.060000E-8,1.259637E+1
9.070000E-8,1.263520E+1
9.080000E-8,1.267451E+1
9.090000E-8,1.271429E+1
9.100000E-8,1.275455E+1
9.110000E-8,1.279527E+1
9.120000E-8,1.283644E+1
9.130000E-8,1.287805E+1
9.140000E-8,1.292009E+1
9.150000E-8,1.296256E+1
9.160000E-8,1.300543E+1
9.170000E-8,1.304871E+1
9.180000E-8,1.309237E+1
9.190000E-8,1.313641E+1
9.200000E-8,1.318082E+1
9.210000E-8,1.322559E+1
9.220000E-8,1.327070E+1
9.230000E-8,1.331614E+1
9.240000E-8,1.336191E+1
9.250000E-8,1.340798E+1
9.260000E-8,1.345436E+1
9.270000E-8,1.350102E+1
9.280000E-8,1.354795E+1
9.290000E-8,1.359515E+1
9.300000E-8,1.364259E+1
9.310000E-8,1.369028E+1
9.320000E-8,1.373818E+1
9.330000E-8,1.378630E+1
9.340000E-8,1.383461E+1
9.350000E-8,1.388311E+1
9.360000E-8,1.393179E+1
9.370000E-8,1.398062E+1
9.380000E-8,1.402961E+1
9.390000E-8,1.407873E+1
9.400000E-8,1.412797E+1
9.410000E-8,1.417732E+1
9.420000E-8,1.422677E+1
9.430000E-8,1.427630E+1
9.440000E-8,1.432591E+1
9.450000E-8,1.437558E+1
9.460000E-8,1.442529E+1
9.470000E-8,1.447504E+1
9.480000E-8,1.452482E+1
9.490000E-8,1.457460E+1
9.500000E-8,1.462439E+1
9.510000E-8,1.467416E+1
9.520000E-8,1.472391E+1
9.530000E-8,1.477362E+1
9.540000E-8,1.482329E+1
9.550000E-8,1.487291E+1
9.560000E-8,1.492245E+1
9.570000E-8,1.497192E+1
9.580000E-8,1.502130E+1
9.590000E-8,1.507059E+1
9.600000E-8,1.511976E+1
9.610000E-8,1.516883E+1
9.620000E-8,1.521776E+1
9.630000E-8,1.526657E+1
9.640000E-8,1.531523E+1
9.650000E-8,1.536375E+1
9.660000E-8,1.541210E+1
9.670000E-8,1.546029E+1
9.680000E-8,1.550831E+1
9.690000E-8,1.555614E+1
9.700000E-8,1.560379E+1
9.710000E-8,1.565124E+1
9.720000E-8,1.569849E+1
9.730000E-8,1.574553E+1
9.740000E-8,1.579236E+1
9.750000E-8,1.583896E+1
9.760000E-8,1.588534E+1
9.770000E-8,1.593148E+1
9.780000E-8,1.597738E+1
9.790000E-8,1.602304E+1
9.800000E-8,1.606844E+1
9.810000E-8,1.611359E+1
9.820000E-8,1.615847E+1
9.830000E-8,1.620309E+1
9.840000E-8,1.624743E+1
9.850000E-8,1.629149E+1
9.860000E-8,1.633526E+1
9.870000E-8,1.637874E+1
9.880000E-8,1.642192E+1
9.890000E-8,1.646480E+1
9.900000E-8,1.650737E+1
9.910000E-8,1.654963E+1
9.920000E-8,1.659156E+1
9.930000E-8,1.663317E+1
9.940000E-8,1.667444E+1
9.950000E-8,1.671537E+1
9.960000E-8,1.675595E+1
9.970000E-8,1.679618E+1
9.980000E-8,1.683604E+1
9.990000E-8,1.687554E+1
1.000000E-7,1.691466E+1
1.001000E-7,1.695340E+1
1.002000E-7,1.699175E+1
1.003000E-7,1.702970E+1
1.004000E-7,1.706724E+1
1.005000E-7,1.710437E+1
1.006000E-7,1.714107E+1
1.007000E-7,1.717734E+1
1.008000E-7,1.721317E+1
1.009000E-7,1.724854E+1
1.010000E-7,1.728346E+1
1.011000E-7,1.731790E+1
1.012000E-7,1.735186E+1
1.013000E-7,1.738533E+1
1.014000E-7,1.741829E+1
1.015000E-7,1.745074E+1
1.016000E-7,1.748267E+1
1.017000E-7,1.751406E+1
1.018000E-7,1.754491E+1
1.019000E-7,1.757519E+1
1.020000E-7,1.760491E+1
1.021000E-7,1.763405E+1
1.022000E-7,1.766259E+1
1.023000E-7,1.769052E+1
1.024000E-7,1.771784E+1
1.025000E-7,1.774453E+1
1.026000E-7,1.777058E+1
1.027000E-7,1.779598E+1
1.028000E-7,1.782071E+1
1.029000E-7,1.784477E+1
1.030000E-7,1.786814E+1
1.031000E-7,1.789081E+1
1.032000E-7,1.791278E+1
1.033000E-7,1.793402E+1
1.034000E-7,1.795454E+1
1.035000E-7,1.797431E+1
1.036000E-7,1.799334E+1
1.037000E-7,1.801160E+1
1.038000E-7,1.802910E+1
1.039000E-7,1.804581E+1
1.040000E-7,1.806174E+1
1.041000E-7,1.807688E+1
1.042000E-7,1.809121E+1
1.043000E-7,1.810473E+1
1.044000E-7,1.811744E+1
1.045000E-7,1.812932E+1
1.046000E-7,1.814036E+1
1.047000E-7,1.815058E+1
1.048000E-7,1.815995E+1
1.049000E-7,1.816848E+1
1.050000E-7,1.817617E+1
1.051000E-7,1.818300E+1
1.052000E-7,1.818898E+1
1.053000E-7,1.819411E+1
1.054000E-7,1.819839E+1
1.055000E-7,1.820181E+1
1.056000E-7,1.820438E+1
1.057000E-7,1.820610E+1
1.058000E-7,1.820697E+1
1.059000E-7,1.820699E+1
1.060000E-7,1.820618E+1
1.061000E-7,1.820453E+1
1.062000E-7,1.820205E+1
1.063000E-7,1.819874E+1
1.064000E-7,1.819462E+1
1.065000E-7,1.818969E+1
1.066000E-7,1.818395E+1
1.067000E-7,1.817743E+1
1.068000E-7,1.817013E+1
1.069000E-7,1.816205E+1
1.070000E-7,1.815322E+1
1.071000E-7,1.814364E+1
1.072000E-7,1.813332E+1
1.073000E-7,1.812229E+1
1.074000E-7,1.811055E+1
1.075000E-7,1.809812E+1
1.076000E-7,1.808501E+1
1.077000E-7,1.807124E+1
1.078000E-7,1.805682E+1
1.079000E-7,1.804178E+1
1.080000E-7,1.802613E+1
1.081000E-7,1.800989E+1
1.082000E-7,1.799307E+1
1.083000E-7,1.797569E+1
1.084000E-7,1.795778E+1
1.085000E-7,1.793935E+1
1.086000E-7,1.792042E+1
1.087000E-7,1.790101E+1
1.088000E-7,1.788115E+1
1.089000E-7,1.786086E+1
1.090000E-7,1.784014E+1
1.091000E-7,1.781904E+1
1.092000E-7,1.779756E+1
1.093000E-7,1.777574E+1
1.094000E-7,1.775359E+1
1.095000E-7,1.773113E+1
1.096000E-7,1.770840E+1
1.097000E-7,1.768541E+1
1.098000E-7,1.766218E+1
1.099000E-7,1.763874E+1
1.100000E-7,1.761511E+1
1.101000E-7,1.759133E+1
1.102000E-7,1.756740E+1
1.103000E-7,1.754335E+1
1.104000E-7,1.751922E+1
1.105000E-7,1.749501E+1
1.106000E-7,1.747077E+1
1.107000E-7,1.744651E+1
1.108000E-7,1.742225E+1
1.109000E-7,1.739803E+1
1.110000E-7,1.737387E+1
1.111000E-7,1.734978E+1
1.112000E-7,1.732580E+1
1.113000E-7,1.730196E+1
1.114000E-7,1.727827E+1
1.115000E-7,1.725476E+1
1.116000E-7,1.723146E+1
1.117000E-7,1.720839E+1
1.118000E-7,1.718558E+1
1.119000E-7,1.716305E+1
1.120000E-7,1.714082E+1
1.121000E-7,1.711892E+1
1.122000E-7,1.709737E+1
1.123000E-7,1.707620E+1
1.124000E-7,1.705543E+1
1.125000E-7,1.703507E+1
1.126000E-7,1.701516E+1
1.127000E-7,1.699572E+1
1.128000E-7,1.697676E+1
1.129000E-7,1.695831E+1
1.130000E-7,1.694039E+1
1.131000E-7,1.692301E+1
1.132000E-7,1.690619E+1
1.133000E-7,1.688996E+1
1.134000E-7,1.687432E+1
1.135000E-7,1.685930E+1
1.136000E-7,1.684492E+1
1.137000E-7,1.683117E+1
1.138000E-7,1.681809E+1
1.139000E-7,1.680568E+1
1.140000E-7,1.679396E+1
1.141000E-7,1.678294E+1
1.142000E-7,1.677262E+1
1.143000E-7,1.676303E+1
1.144000E-7,1.675416E+1
1.145000E-7,1.674604E+1
1.146000E-7,1.673865E+1
1.147000E-7,1.673203E+1
1.148000E-7,1.672615E+1
1.149000E-7,1.672105E+1
1.150000E-7,1.671671E+1
1.151000E-7,1.671315E+1
1.152000E-7,1.671037E+1
1.153000E-7,1.670836E+1
1.154000E-7,1.670713E+1
1.155000E-7,1.670669E+1
1.156000E-7,1.670703E+1
1.157000E-7,1.670814E+1
1.158000E-7,1.671004E+1
1.159000E-7,1.671271E+1
1.160000E-7,1.671616E+1
1.161000E-7,1.672038E+1
1.162000E-7,1.672536E+1
1.163000E-7,1.673111E+1
1.164000E-7,1.673761E+1
1.165000E-7,1.674486E+1
1.166000E-7,1.675285E+1
1.167000E-7,1.676158E+1
1.168000E-7,1.677103E+1
1.169000E-7,1.678121E+1
1.170000E-7,1.679210E+1
1.171000E-7,1.680368E+1
1.172000E-7,1.681596E+1
1.173000E-7,1.682892E+1
1.174000E-7,1.684255E+1
1.175000E-7,1.685684E+1
1.176000E-7,1.687178E+1
1.177000E-7,1.688734E+1
1.178000E-7,1.690353E+1
1.179000E-7,1.692033E+1
1.180000E-7,1.693771E+1
1.181000E-7,1.695568E+1
1.182000E-7,1.697420E+1
1.183000E-7,1.699327E+1
1.184000E-7,1.701287E+1
1.185000E-7,1.703299E+1
1.186000E-7,1.705360E+1
1.187000E-7,1.707468E+1
1.188000E-7,1.709622E+1
1.189000E-7,1.711821E+1
1.190000E-7,1.714060E+1
1.191000E-7,1.716340E+1
1.192000E-7,1.718657E+1
1.193000E-7,1.721009E+1
1.194000E-7,1.723394E+1
1.195000E-7,1.725810E+1
1.196000E-7,1.728254E+1
1.197000E-7,1.730724E+1
1.198000E-7,1.733217E+1
1.199000E-7,1.735731E+1
1.200000E-7,1.738262E+1
1.201000E-7,1.740809E+1
1.202000E-7,1.743369E+1
1.203000E-7,1.745938E+1
1.204000E-7,1.748514E+1
1.205000E-7,1.751094E+1
1.206000E-7,1.753675E+1
1.207000E-7,1.756254E+1
1.208000E-7,1.758829E+1
1.209000E-7,1.761395E+1
1.210000E-7,1.763951E+1
1.211000E-7,1.766492E+1
1.212000E-7,1.769017E+1
1.213000E-7,1.771522E+1
1.214000E-7,1.774003E+1
1.215000E-7,1.776458E+1
1.216000E-7,1.778884E+1
1.217000E-7,1.781278E+1
1.218000E-7,1.783636E+1
1.219000E-7,1.785955E+1
1.220000E-7,1.788233E+1
1.221000E-7,1.790466E+1
1.222000E-7,1.792652E+1
1.223000E-7,1.794787E+1
1.224000E-7,1.796868E+1
1.225000E-7,1.798892E+1
1.226000E-7,1.800857E+1
1.227000E-7,1.802759E+1
1.228000E-7,1.804595E+1
1.229000E-7,1.806363E+1
1.230000E-7,1.808059E+1
1.231000E-7,1.809681E+1
1.232000E-7,1.811225E+1
1.233000E-7,1.812689E+1
1.234000E-7,1.814070E+1
1.235000E-7,1.815365E+1
1.236000E-7,1.816571E+1
1.237000E-7,1.817685E+1
1.238000E-7,1.818704E+1
1.239000E-7,1.819627E+1
1.240000E-7,1.820449E+1
1.241000E-7,1.821168E+1
1.242000E-7,1.821782E+1
1.243000E-7,1.822288E+1
1.244000E-7,1.822682E+1
1.245000E-7,1.822964E+1
1.246000E-7,1.823130E+1
1.247000E-7,1.823177E+1
1.248000E-7,1.823103E+1
1.249000E-7,1.822906E+1
1.250000E-7,1.822584E+1
1.251000E-7,1.822134E+1
1.252000E-7,1.821554E+1
1.253000E-7,1.820841E+1
1.254000E-7,1.819995E+1
1.255000E-7,1.819012E+1
1.256000E-7,1.817892E+1
1.257000E-7,1.816631E+1
1.258000E-7,1.815228E+1
1.259000E-7,1.813683E+1
1.260000E-7,1.811992E+1
1.261000E-7,1.810154E+1
1.262000E-7,1.808169E+1
1.263000E-7,1.806034E+1
1.264000E-7,1.803749E+1
1.265000E-7,1.801312E+1
1.266000E-7,1.798722E+1
1.267000E-7,1.795978E+1
1.268000E-7,1.793080E+1
1.269000E-7,1.790026E+1
1.270000E-7,1.786816E+1
1.271000E-7,1.783449E+1
1.272000E-7,1.779926E+1
1.273000E-7,1.776245E+1
1.274000E-7,1.772406E+1
1.275000E-7,1.768409E+1
1.276000E-7,1.764255E+1
1.277000E-7,1.759942E+1
1.278000E-7,1.755473E+1
1.279000E-7,1.750846E+1
1.280000E-7,1.746063E+1
1.281000E-7,1.741124E+1
1.282000E-7,1.736030E+1
1.283000E-7,1.730781E+1
1.284000E-7,1.725379E+1
1.285000E-7,1.719825E+1
1.286000E-7,1.714119E+1
1.287000E-7,1.708264E+1
1.288000E-7,1.702260E+1
1.289000E-7,1.696109E+1
1.290000E-7,1.689813E+1
1.291000E-7,1.683374E+1
1.292000E-7,1.676794E+1
1.293000E-7,1.670074E+1
1.294000E-7,1.663216E+1
1.295000E-7,1.656224E+1
1.296000E-7,1.649099E+1
1.297000E-7,1.641843E+1
1.298000E-7,1.634459E+1
1.299000E-7,1.626951E+1
1.300000E-7,1.619319E+1
1.301000E-7,1.611568E+1
1.302000E-7,1.603699E+1
1.303000E-7,1.595717E+1
1.304000E-7,1.587623E+1
1.305000E-7,1.579421E+1
1.306000E-7,1.571114E+1
1.307000E-7,1.562706E+1
1.308000E-7,1.554199E+1
1.309000E-7,1.545597E+1
1.310000E-7,1.536904E+1
1.311000E-7,1.528122E+1
1.312000E-7,1.519256E+1
1.313000E-7,1.510310E+1
1.314000E-7,1.501287E+1
1.315000E-7,1.492190E+1
1.316000E-7,1.483025E+1
1.317000E-7,1.473794E+1
1.318000E-7,1.464502E+1
1.319000E-7,1.455153E+1
1.320000E-7,1.445751E+1
1.321000E-7,1.436301E+1
1.322000E-7,1.426806E+1
1.323000E-7,1.417272E+1
1.324000E-7,1.407703E+1
1.325000E-7,1.398102E+1
1.326000E-7,1.388476E+1
1.327000E-7,1.378829E+1
1.328000E-7,1.369165E+1
1.329000E-7,1.359489E+1
1.330000E-7,1.349807E+1
1.331000E-7,1.340123E+1
1.332000E-7,1.330442E+1
1.333000E-7,1.320770E+1
1.334000E-7,1.311111E+1
1.335000E-7,1.301472E+1
1.336000E-7,1.291856E+1
1.337000E-7,1.282271E+1
1.338000E-7,1.272720E+1
1.339000E-7,1.263209E+1
1.340000E-7,1.253744E+1
1.341000E-7,1.244330E+1
1.342000E-7,1.234972E+1
1.343000E-7,1.225676E+1
1.344000E-7,1.216448E+1
1.345000E-7,1.207292E+1
1.346000E-7,1.198214E+1
1.347000E-7,1.189219E+1
1.348000E-7,1.180313E+1
1.349000E-7,1.171501E+1
1.350000E-7,1.162787E+1
1.351000E-7,1.154178E+1
1.352000E-7,1.145678E+1
1.353000E-7,1.137292E+1
1.354000E-7,1.129025E+1
1.355000E-7,1.120881E+1
1.356000E-7,1.112866E+1
1.357000E-7,1.104985E+1
1.358000E-7,1.097240E+1
1.359000E-7,1.089638E+1
1.360000E-7,1.082182E+1
1.361000E-7,1.074876E+1
1.362000E-7,1.067725E+1
1.363000E-7,1.060731E+1
1.364000E-7,1.053899E+1
1.365000E-7,1.047233E+1
1.366000E-7,1.040735E+1
1.367000E-7,1.034409E+1
1.368000E-7,1.028258E+1
1.369000E-7,1.022285E+1
1.370000E-7,1.016493E+1
1.371000E-7,1.010884E+1
1.372000E-7,1.005460E+1
1.373000E-7,1.000224E+1
1.374000E-7,9.951776E+0
1.375000E-7,9.903234E+0
1.376000E-7,9.856627E+0
1.377000E-7,9.811973E+0
1.378000E-7,9.769285E+0
1.379000E-7,9.728577E+0
1.380000E-7,9.689861E+0
1.381000E-7,9.653145E+0
1.382000E-7,9.618440E+0
1.383000E-7,9.585752E+0
1.384000E-7,9.555087E+0
1.385000E-7,9.526449E+0
1.386000E-7,9.499841E+0
1.387000E-7,9.475264E+0
1.388000E-7,9.452720E+0
1.389000E-7,9.432206E+0
1.390000E-7,9.413721E+0
1.391000E-7,9.397262E+0
1.392000E-7,9.382823E+0
1.393000E-7,9.370400E+0
1.394000E-7,9.359986E+0
1.395000E-7,9.351573E+0
1.396000E-7,9.345152E+0
1.397000E-7,9.340714E+0
1.398000E-7,9.338248E+0
1.399000E-7,9.337743E+0
1.400000E-7,9.339187E+0
1.401000E-7,9.342566E+0
1.402000E-7,9.347867E+0
1.403000E-7,9.355075E+0
1.404000E-7,9.364174E+0
1.405000E-7,9.375149E+0
1.406000E-7,9.387983E+0
1.407000E-7,9.402658E+0
1.408000E-7,9.419156E+0
1.409000E-7,9.437460E+0
1.410000E-7,9.457551E+0
1.411000E-7,9.479409E+0
1.412000E-7,9.503014E+0
1.413000E-7,9.528346E+0
1.414000E-7,9.555385E+0
1.415000E-7,9.584111E+0
1.416000E-7,9.614501E+0
1.417000E-7,9.646534E+0
1.418000E-7,9.680189E+0
1.419000E-7,9.715444E+0
1.420000E-7,9.752275E+0
1.421000E-7,9.790661E+0
1.422000E-7,9.830578E+0
1.423000E-7,9.872004E+0
1.424000E-7,9.914914E+0
1.425000E-7,9.959286E+0
1.426000E-7,1.000509E+1
1.427000E-7,1.005231E+1
1.428000E-7,1.010092E+1
1.429000E-7,1.015089E+1
1.430000E-7,1.020220E+1
1.431000E-7,1.025482E+1
1.432000E-7,1.030873E+1
1.433000E-7,1.036389E+1
1.434000E-7,1.042029E+1
1.435000E-7,1.047790E+1
1.436000E-7,1.053668E+1
1.437000E-7,1.059661E+1
1.438000E-7,1.065767E+1
1.439000E-7,1.071982E+1
1.440000E-7,1.078304E+1
1.441000E-7,1.084730E+1
1.442000E-7,1.091258E+1
1.443000E-7,1.097883E+1
1.444000E-7,1.104604E+1
1.445000E-7,1.111418E+1
1.446000E-7,1.118321E+1
1.447000E-7,1.125311E+1
1.448000E-7,1.132385E+1
1.449000E-7,1.139540E+1
1.450000E-7,1.146774E+1
1.451000E-7,1.154084E+1
1.452000E-7,1.161466E+1
1.453000E-7,1.168918E+1
1.454000E-7,1.176437E+1
1.455000E-7,1.184021E+1
1.456000E-7,1.191666E+1
1.457000E-7,1.199370E+1
1.458000E-7,1.207131E+1
1.459000E-7,1.214945E+1
1.460000E-7,1.222810E+1
1.461000E-7,1.230723E+1
1.462000E-7,1.238681E+1
1.463000E-7,1.246683E+1
1.464000E-7,1.254724E+1
1.465000E-7,1.262804E+1
1.466000E-7,1.270918E+1
1.467000E-7,1.279065E+1
1.468000E-7,1.287243E+1
1.469000E-7,1.295447E+1
1.470000E-7,1.303677E+1
1.471000E-7,1.311930E+1
1.472000E-7,1.320203E+1
1.473000E-7,1.328495E+1
1.474000E-7,1.336802E+1
1.475000E-7,1.345123E+1
1.476000E-7,1.353455E+1
1.477000E-7,1.361796E+1
1.478000E-7,1.370145E+1
1.479000E-7,1.378498E+1
1.480000E-7,1.386854E+1
1.481000E-7,1.395212E+1
1.482000E-7,1.403569E+1
1.483000E-7,1.411923E+1
1.484000E-7,1.420272E+1
1.485000E-7,1.428615E+1
1.486000E-7,1.436950E+1
1.487000E-7,1.445275E+1
1.488000E-7,1.453590E+1
1.489000E-7,1.461891E+1
1.490000E-7,1.470178E+1
1.491000E-7,1.478449E+1
1.492000E-7,1.486703E+1
1.493000E-7,1.494938E+1
1.494000E-7,1.503154E+1
1.495000E-7,1.511348E+1
1.496000E-7,1.519519E+1
1.497000E-7,1.527667E+1
1.498000E-7,1.535789E+1
1.499000E-7,1.543886E+1
1.500000E-7,1.551954E+1
1.501000E-7,1.559994E+1
1.502000E-7,1.568005E+1
1.503000E-7,1.575984E+1
1.504000E-7,1.583931E+1
1.505000E-7,1.591844E+1
1.506000E-7,1.599723E+1
1.507000E-7,1.607567E+1
1.508000E-7,1.615374E+1
1.509000E-7,1.623143E+1
1.510000E-7,1.630872E+1
1.511000E-7,1.638562E+1
1.512000E-7,1.646210E+1
1.513000E-7,1.653816E+1
1.514000E-7,1.661379E+1
1.515000E-7,1.668896E+1
1.516000E-7,1.676368E+1
1.517000E-7,1.683794E+1
1.518000E-7,1.691171E+1
1.519000E-7,1.698499E+1
1.520000E-7,1.705777E+1
1.521000E-7,1.713004E+1
1.522000E-7,1.720180E+1
1.523000E-7,1.727301E+1
1.524000E-7,1.734369E+1
1.525000E-7,1.741382E+1
1.526000E-7,1.748339E+1
1.527000E-7,1.755238E+1
1.528000E-7,1.762080E+1
1.529000E-7,1.768864E+1
1.530000E-7,1.775588E+1
1.531000E-7,1.782251E+1
1.532000E-7,1.788853E+1
1.533000E-7,1.795394E+1
1.534000E-7,1.801872E+1
1.535000E-7,1.808287E+1
1.536000E-7,1.814639E+1
1.537000E-7,1.820926E+1
1.538000E-7,1.827148E+1
1.539000E-7,1.833306E+1
1.540000E-7,1.839397E+1
1.541000E-7,1.845423E+1
1.542000E-7,1.851383E+1
1.543000E-7,1.857277E+1
1.544000E-7,1.863104E+1
1.545000E-7,1.868865E+1
1.546000E-7,1.874559E+1
1.547000E-7,1.880187E+1
1.548000E-7,1.885749E+1
1.549000E-7,1.891245E+1
1.550000E-7,1.896675E+1
1.551000E-7,1.902040E+1
1.552000E-7,1.907340E+1
1.553000E-7,1.912575E+1
1.554000E-7,1.917746E+1
1.555000E-7,1.922854E+1
1.556000E-7,1.927900E+1
1.557000E-7,1.932883E+1
1.558000E-7,1.937805E+1
1.559000E-7,1.942666E+1
1.560000E-7,1.947469E+1
1.561000E-7,1.952213E+1
1.562000E-7,1.956899E+1
1.563000E-7,1.961530E+1
1.564000E-7,1.966106E+1
1.565000E-7,1.970628E+1
1.566000E-7,1.975099E+1
1.567000E-7,1.979519E+1
1.568000E-7,1.983890E+1
1.569000E-7,1.988214E+1
1.570000E-7,1.992494E+1
1.571000E-7,1.996730E+1
1.572000E-7,2.000925E+1
1.573000E-7,2.005081E+1
1.574000E-7,2.009200E+1
1.575000E-7,2.013285E+1
1.576000E-7,2.017339E+1
1.577000E-7,2.021363E+1
1.578000E-7,2.025361E+1
1.579000E-7,2.029335E+1
1.580000E-7,2.033288E+1
1.581000E-7,2.037225E+1
1.582000E-7,2.041147E+1
1.583000E-7,2.045058E+1
1.584000E-7,2.048961E+1
1.585000E-7,2.052861E+1
1.586000E-7,2.056760E+1
1.587000E-7,2.060663E+1
1.588000E-7,2.064573E+1
1.589000E-7,2.068495E+1
1.590000E-7,2.072433E+1
1.591000E-7,2.076390E+1
1.592000E-7,2.080373E+1
1.593000E-7,2.084384E+1
1.594000E-7,2.088429E+1
1.595000E-7,2.092513E+1
1.596000E-7,2.096642E+1
1.597000E-7,2.100819E+1
1.598000E-7,2.105052E+1
1.599000E-7,2.109345E+1
1.600000E-7,2.113704E+1
1.601000E-7,2.118136E+1
1.602000E-7,2.122648E+1
1.603000E-7,2.127245E+1
1.604000E-7,2.131934E+1
1.605000E-7,2.136723E+1
1.606000E-7,2.141618E+1
1.607000E-7,2.146628E+1
1.608000E-7,2.151759E+1
1.609000E-7,2.157021E+1
1.610000E-7,2.162421E+1
1.611000E-7,2.167967E+1
1.612000E-7,2.173668E+1
1.613000E-7,2.179533E+1
1.614000E-7,2.185571E+1
1.615000E-7,2.191791E+1
1.616000E-7,2.198203E+1
1.617000E-7,2.204816E+1
1.618000E-7,2.211640E+1
1.619000E-7,2.218685E+1
1.620000E-7,2.225960E+1
1.621000E-7,2.233476E+1
1.622000E-7,2.241242E+1
1.623000E-7,2.249270E+1
1.624000E-7,2.257568E+1
1.625000E-7,2.266147E+1
1.626000E-7,2.275018E+1
1.627000E-7,2.284189E+1
1.628000E-7,2.293671E+1
1.629000E-7,2.303474E+1
1.630000E-7,2.313606E+1
1.631000E-7,2.324077E+1
1.632000E-7,2.334896E+1
1.633000E-7,2.346071E+1
1.634000E-7,2.357610E+1
1.635000E-7,2.369521E+1
1.636000E-7,2.381810E+1
1.637000E-7,2.394485E+1
1.638000E-7,2.407551E+1
1.639000E-7,2.421014E+1
1.640000E-7,2.434877E+1
1.641000E-7,2.449146E+1
1.642000E-7,2.463822E+1
1.643000E-7,2.478908E+1
1.644000E-7,2.494405E+1
1.645000E-7,2.510314E+1
1.646000E-7,2.526633E+1
1.647000E-7,2.543361E+1
1.648000E-7,2.560496E+1
1.649000E-7,2.578033E+1
1.650000E-7,2.595967E+1
1.651000E-7,2.614292E+1
1.652000E-7,2.633000E+1
1.653000E-7,2.652084E+1
1.654000E-7,2.671533E+1
1.655000E-7,2.691336E+1
1.656000E-7,2.711481E+1
1.657000E-7,2.731955E+1
1.658000E-7,2.752741E+1
1.659000E-7,2.773825E+1
1.660000E-7,2.795188E+1
1.661000E-7,2.816812E+1
1.662000E-7,2.838677E+1
1.663000E-7,2.860761E+1
1.664000E-7,2.883042E+1
1.665000E-7,2.905497E+1
1.666000E-7,2.928100E+1
1.667000E-7,2.950825E+1
1.668000E-7,2.973645E+1
1.669000E-7,2.996532E+1
1.670000E-7,3.019455E+1
1.671000E-7,3.042386E+1
1.672000E-7,3.065291E+1
1.673000E-7,3.088139E+1
1.674000E-7,3.110896E+1
1.675000E-7,3.133528E+1
1.676000E-7,3.156000E+1
1.677000E-7,3.178276E+1
1.678000E-7,3.200320E+1
1.679000E-7,3.222094E+1
1.680000E-7,3.243562E+1
1.681000E-7,3.264684E+1
1.682000E-7,3.285422E+1
1.683000E-7,3.305737E+1
1.684000E-7,3.325589E+1
1.685000E-7,3.344940E+1
1.686000E-7,3.363749E+1
1.687000E-7,3.381976E+1
1.688000E-7,3.399582E+1
1.689000E-7,3.416526E+1
1.690000E-7,3.432769E+1
1.691000E-7,3.448271E+1
1.692000E-7,3.462993E+1
1.693000E-7,3.476896E+1
1.694000E-7,3.489942E+1
1.695000E-7,3.502092E+1
1.696000E-7,3.513310E+1
1.697000E-7,3.523557E+1
1.698000E-7,3.532800E+1
1.699000E-7,3.541001E+1
1.700000E-7,3.548127E+1
1.701000E-7,3.554145E+1
1.702000E-7,3.559022E+1
1.703000E-7,3.562726E+1
1.704000E-7,3.565228E+1
1.705000E-7,3.566500E+1
1.706000E-7,3.566512E+1
1.707000E-7,3.565240E+1
1.708000E-7,3.562658E+1
1.709000E-7,3.558744E+1
1.710000E-7,3.553475E+1
1.711000E-7,3.546832E+1
1.712000E-7,3.538796E+1
1.713000E-7,3.529351E+1
1.714000E-7,3.518481E+1
1.715000E-7,3.506174E+1
1.716000E-7,3.492418E+1
1.717000E-7,3.477203E+1
1.718000E-7,3.460523E+1
1.719000E-7,3.442371E+1
1.720000E-7,3.422744E+1
1.721000E-7,3.401641E+1
1.722000E-7,3.379062E+1
1.723000E-7,3.355009E+1
1.724000E-7,3.329487E+1
1.725000E-7,3.302502E+1
1.726000E-7,3.274063E+1
1.727000E-7,3.244181E+1
1.728000E-7,3.212869E+1
1.729000E-7,3.180142E+1
1.730000E-7,3.146015E+1
1.731000E-7,3.110510E+1
1.732000E-7,3.073645E+1
1.733000E-7,3.035446E+1
1.734000E-7,2.995936E+1
1.735000E-7,2.955142E+1
1.736000E-7,2.913094E+1
1.737000E-7,2.869823E+1
1.738000E-7,2.825361E+1
1.739000E-7,2.779743E+1
1.740000E-7,2.733006E+1
