Time,Ch A
4.370000E-7,1.223679E+0
4.375000E-7,1.221845E+0
4.380000E-7,1.220135E+0
4.385000E-7,1.218639E+0
4.390000E-7,1.217435E+0
4.395000E-7,1.216590E+0
4.400000E-7,1.216158E+0
4.405000E-7,1.216182E+0
4.410000E-7,1.216686E+0
4.415000E-7,1.217687E+0
4.420000E-7,1.219185E+0
4.425000E-7,1.221173E+0
4.430000E-7,1.223627E+0
4.435000E-7,1.226515E+0
4.440000E-7,1.229794E+0
4.445000E-7,1.233408E+0
4.450000E-7,1.237298E+0
4.455000E-7,1.241396E+0
4.460000E-7,1.245629E+0
4.465000E-7,1.249924E+0
4.470000E-7,1.254209E+0
4.475000E-7,1.258417E+0
4.480000E-7,1.262495E+0
4.485000E-7,1.266406E+0
4.490000E-7,1.270133E+0
4.495000E-7,1.273673E+0
4.500000E-7,1.277041E+0
4.505000E-7,1.280265E+0
4.510000E-7,1.283384E+0
4.515000E-7,1.286452E+0
4.520000E-7,1.289539E+0
4.525000E-7,1.292731E+0
4.530000E-7,1.296131E+0
4.535000E-7,1.299858E+0
4.540000E-7,1.304043E+0
4.545000E-7,1.308819E+0
4.550000E-7,1.314320E+0
4.555000E-7,1.320665E+0
4.560000E-7,1.327957E+0
4.565000E-7,1.336267E+0
4.570000E-7,1.345641E+0
4.575000E-7,1.356085E+0
4.580000E-7,1.367571E+0
4.585000E-7,1.380034E+0
4.590000E-7,1.393373E+0
4.595000E-7,1.407448E+0
4.600000E-7,1.422088E+0
4.605000E-7,1.437092E+0
4.610000E-7,1.452232E+0
4.615000E-7,1.467255E+0
4.620000E-7,1.481894E+0
4.625000E-7,1.495865E+0
4.630000E-7,1.508878E+0
4.635000E-7,1.520640E+0
4.640000E-7,1.530871E+0
4.645000E-7,1.539308E+0
4.650000E-7,1.545717E+0
4.655000E-7,1.549901E+0
4.660000E-7,1.551709E+0
4.665000E-7,1.551038E+0
4.670000E-7,1.547832E+0
4.675000E-7,1.542085E+0
4.680000E-7,1.533832E+0
4.685000E-7,1.523145E+0
4.690000E-7,1.510127E+0
4.695000E-7,1.494910E+0
4.700000E-7,1.477650E+0
4.705000E-7,1.458527E+0
4.710000E-7,1.437741E+0
4.715000E-7,1.415508E+0
4.720000E-7,1.392063E+0
4.725000E-7,1.367656E+0
4.730000E-7,1.342549E+0
4.735000E-7,1.317014E+0
4.740000E-7,1.291332E+0
4.745000E-7,1.265785E+0
4.750000E-7,1.240654E+0
4.755000E-7,1.216220E+0
4.760000E-7,1.192754E+0
4.765000E-7,1.170518E+0
4.770000E-7,1.149760E+0
4.775000E-7,1.130710E+0
4.780000E-7,1.113577E+0
4.785000E-7,1.098544E+0
4.790000E-7,1.085765E+0
4.795000E-7,1.075362E+0
4.800000E-7,1.067420E+0
4.805000E-7,1.061988E+0
4.810000E-7,1.059078E+0
4.815000E-7,1.058660E+0
4.820000E-7,1.060665E+0
4.825000E-7,1.064983E+0
4.830000E-7,1.071472E+0
4.835000E-7,1.079961E+0
4.840000E-7,1.090255E+0
4.845000E-7,1.102147E+0
4.850000E-7,1.115417E+0
4.855000E-7,1.129847E+0
4.860000E-7,1.145224E+0
4.865000E-7,1.161344E+0
4.870000E-7,1.178023E+0
4.875000E-7,1.195090E+0
4.880000E-7,1.212394E+0
4.885000E-7,1.229798E+0
4.890000E-7,1.247181E+0
4.895000E-7,1.264429E+0
4.900000E-7,1.281437E+0
4.905000E-7,1.298099E+0
4.910000E-7,1.314311E+0
4.915000E-7,1.329968E+0
4.920000E-7,1.344962E+0
4.925000E-7,1.359182E+0
4.930000E-7,1.372517E+0
4.935000E-7,1.384857E+0
4.940000E-7,1.396097E+0
4.945000E-7,1.406135E+0
4.950000E-7,1.414878E+0
4.955000E-7,1.422247E+0
4.960000E-7,1.428178E+0
4.965000E-7,1.432626E+0
4.970000E-7,1.435565E+0
4.975000E-7,1.436990E+0
4.980000E-7,1.436914E+0
4.985000E-7,1.435369E+0
4.990000E-7,1.432405E+0
4.995000E-7,1.428092E+0
5.000000E-7,1.422512E+0
5.005000E-7,1.415764E+0
5.010000E-7,1.407957E+0
5.015000E-7,1.399212E+0
5.020000E-7,1.389657E+0
5.025000E-7,1.379431E+0
5.030000E-7,1.368677E+0
5.035000E-7,1.357547E+0
5.040000E-7,1.346194E+0
5.045000E-7,1.334776E+0
5.050000E-7,1.323452E+0
5.055000E-7,1.312379E+0
5.060000E-7,1.301709E+0
5.065000E-7,1.291589E+0
5.070000E-7,1.282155E+0
5.075000E-7,1.273537E+0
5.080000E-7,1.265850E+0
5.085000E-7,1.259202E+0
5.090000E-7,1.253689E+0
5.095000E-7,1.249395E+0
5.100000E-7,1.246388E+0
5.105000E-7,1.244715E+0
5.110000E-7,1.244398E+0
5.115000E-7,1.245435E+0
5.120000E-7,1.247795E+0
5.125000E-7,1.251426E+0
5.130000E-7,1.256258E+0
5.135000E-7,1.262208E+0
5.140000E-7,1.269185E+0
5.145000E-7,1.277097E+0
5.150000E-7,1.285850E+0
5.155000E-7,1.295350E+0
5.160000E-7,1.305506E+0
5.165000E-7,1.316228E+0
5.170000E-7,1.327428E+0
5.175000E-7,1.339025E+0
5.180000E-7,1.350937E+0
5.185000E-7,1.363079E+0
5.190000E-7,1.375366E+0
5.195000E-7,1.387703E+0
5.200000E-7,1.399989E+0
5.205000E-7,1.412113E+0
5.210000E-7,1.423955E+0
5.215000E-7,1.435389E+0
5.220000E-7,1.446278E+0
5.225000E-7,1.456481E+0
5.230000E-7,1.465854E+0
5.235000E-7,1.474256E+0
5.240000E-7,1.481550E+0
5.245000E-7,1.487608E+0
5.250000E-7,1.492314E+0
5.255000E-7,1.495569E+0
5.260000E-7,1.497289E+0
5.265000E-7,1.497414E+0
5.270000E-7,1.495908E+0
5.275000E-7,1.492761E+0
5.280000E-7,1.487991E+0
5.285000E-7,1.481650E+0
5.290000E-7,1.473827E+0
5.295000E-7,1.464646E+0
5.300000E-7,1.454270E+0
5.305000E-7,1.442897E+0
5.310000E-7,1.430754E+0
5.315000E-7,1.418092E+0
5.320000E-7,1.405171E+0
5.325000E-7,1.392253E+0
5.330000E-7,1.379591E+0
5.335000E-7,1.367421E+0
5.340000E-7,1.355952E+0
5.345000E-7,1.345361E+0
5.350000E-7,1.335792E+0
5.355000E-7,1.327345E+0
5.360000E-7,1.320083E+0
5.365000E-7,1.314023E+0
5.370000E-7,1.309140E+0
5.375000E-7,1.305374E+0
5.380000E-7,1.302630E+0
5.385000E-7,1.300786E+0
5.390000E-7,1.299698E+0
5.395000E-7,1.299205E+0
5.400000E-7,1.299136E+0
5.405000E-7,1.299308E+0
5.410000E-7,1.299536E+0
5.415000E-7,1.299639E+0
5.420000E-7,1.299442E+0
5.425000E-7,1.298787E+0
5.430000E-7,1.297537E+0
5.435000E-7,1.295585E+0
5.440000E-7,1.292855E+0
5.445000E-7,1.289307E+0
5.450000E-7,1.284939E+0
5.455000E-7,1.279789E+0
5.460000E-7,1.273934E+0
5.465000E-7,1.267493E+0
5.470000E-7,1.260619E+0
5.475000E-7,1.253498E+0
5.480000E-7,1.246334E+0
5.485000E-7,1.239347E+0
5.490000E-7,1.232756E+0
5.495000E-7,1.226770E+0
5.500000E-7,1.221582E+0
5.505000E-7,1.217361E+0
5.510000E-7,1.214246E+0
5.515000E-7,1.212343E+0
5.520000E-7,1.211727E+0
5.525000E-7,1.212440E+0
5.530000E-7,1.214494E+0
5.535000E-7,1.217869E+0
5.540000E-7,1.222519E+0
5.545000E-7,1.228368E+0
5.550000E-7,1.235318E+0
5.555000E-7,1.243251E+0
5.560000E-7,1.252034E+0
5.565000E-7,1.261525E+0
5.570000E-7,1.271575E+0
5.575000E-7,1.282034E+0
5.580000E-7,1.292750E+0
5.585000E-7,1.303579E+0
5.590000E-7,1.314384E+0
5.595000E-7,1.325041E+0
5.600000E-7,1.335443E+0
5.605000E-7,1.345496E+0
5.610000E-7,1.355125E+0
5.615000E-7,1.364273E+0
5.620000E-7,1.372901E+0
5.625000E-7,1.380990E+0
5.630000E-7,1.388539E+0
5.635000E-7,1.395567E+0
5.640000E-7,1.402107E+0
5.645000E-7,1.408207E+0
5.650000E-7,1.413921E+0
5.655000E-7,1.419314E+0
5.660000E-7,1.424453E+0
5.665000E-7,1.429408E+0
5.670000E-7,1.434244E+0
5.675000E-7,1.439024E+0
5.680000E-7,1.443801E+0
5.685000E-7,1.448613E+0
5.690000E-7,1.453484E+0
5.695000E-7,1.458419E+0
5.700000E-7,1.463405E+0
5.705000E-7,1.468409E+0
5.710000E-7,1.473380E+0
5.715000E-7,1.478253E+0
5.720000E-7,1.482948E+0
5.725000E-7,1.487374E+0
5.730000E-7,1.491435E+0
5.735000E-7,1.495026E+0
5.740000E-7,1.498043E+0
5.745000E-7,1.500380E+0
5.750000E-7,1.501934E+0
5.755000E-7,1.502612E+0
5.760000E-7,1.502328E+0
5.765000E-7,1.501012E+0
5.770000E-7,1.498610E+0
5.775000E-7,1.495085E+0
5.780000E-7,1.490424E+0
5.785000E-7,1.484635E+0
5.790000E-7,1.477747E+0
5.795000E-7,1.469815E+0
5.800000E-7,1.460914E+0
5.805000E-7,1.451139E+0
5.810000E-7,1.440596E+0
5.815000E-7,1.429402E+0
5.820000E-7,1.417677E+0
5.825000E-7,1.405539E+0
5.830000E-7,1.393105E+0
5.835000E-7,1.380489E+0
5.840000E-7,1.367805E+0
5.845000E-7,1.355164E+0
5.850000E-7,1.342681E+0
5.855000E-7,1.330466E+0
5.860000E-7,1.318627E+0
5.865000E-7,1.307267E+0
5.870000E-7,1.296476E+0
5.875000E-7,1.286329E+0
5.880000E-7,1.276885E+0
5.885000E-7,1.268181E+0
5.890000E-7,1.260233E+0
5.895000E-7,1.253040E+0
5.900000E-7,1.246587E+0
5.905000E-7,1.240847E+0
5.910000E-7,1.235787E+0
5.915000E-7,1.231374E+0
5.920000E-7,1.227573E+0
5.925000E-7,1.224357E+0
5.930000E-7,1.221703E+0
5.935000E-7,1.219594E+0
5.940000E-7,1.218016E+0
5.945000E-7,1.216961E+0
5.950000E-7,1.216419E+0
5.955000E-7,1.216380E+0
5.960000E-7,1.216833E+0
5.965000E-7,1.217760E+0
5.970000E-7,1.219132E+0
5.975000E-7,1.220909E+0
5.980000E-7,1.223034E+0
5.985000E-7,1.225433E+0
5.990000E-7,1.228017E+0
5.995000E-7,1.230676E+0
6.000000E-7,1.233286E+0
6.005000E-7,1.235701E+0
6.010000E-7,1.237768E+0
6.015000E-7,1.239318E+0
6.020000E-7,1.240182E+0
6.025000E-7,1.240194E+0
6.030000E-7,1.239196E+0
6.035000E-7,1.237047E+0
6.040000E-7,1.233626E+0
6.045000E-7,1.228843E+0
6.050000E-7,1.222640E+0
6.055000E-7,1.214998E+0
6.060000E-7,1.205940E+0
6.065000E-7,1.195535E+0
6.070000E-7,1.183891E+0
6.075000E-7,1.171158E+0
6.080000E-7,1.157516E+0
6.085000E-7,1.143175E+0
6.090000E-7,1.128365E+0
6.095000E-7,1.113331E+0
6.100000E-7,1.098325E+0
6.105000E-7,1.083604E+0
6.110000E-7,1.069419E+0
6.115000E-7,1.056010E+0
6.120000E-7,1.043595E+0
6.125000E-7,1.032368E+0
6.130000E-7,1.022489E+0
6.135000E-7,1.014084E+0
6.140000E-7,1.007240E+0
6.145000E-7,1.002009E+0
6.150000E-7,9.984110E-1
6.155000E-7,9.964383E-1
6.160000E-7,9.960601E-1
6.165000E-7,9.972271E-1
6.170000E-7,9.998744E-1
6.175000E-7,1.003923E+0
6.180000E-7,1.009283E+0
6.185000E-7,1.015853E+0
6.190000E-7,1.023523E+0
6.195000E-7,1.032174E+0
6.200000E-7,1.041686E+0
6.205000E-7,1.051932E+0
6.210000E-7,1.062786E+0
6.215000E-7,1.074120E+0
6.220000E-7,1.085809E+0
6.225000E-7,1.097729E+0
6.230000E-7,1.109761E+0
6.235000E-7,1.121790E+0
6.240000E-7,1.133704E+0
6.245000E-7,1.145397E+0
6.250000E-7,1.156772E+0
6.255000E-7,1.167738E+0
6.260000E-7,1.178215E+0
6.265000E-7,1.188136E+0
6.270000E-7,1.197442E+0
6.275000E-7,1.206089E+0
6.280000E-7,1.214039E+0
6.285000E-7,1.221264E+0
6.290000E-7,1.227746E+0
6.295000E-7,1.233474E+0
6.300000E-7,1.238451E+0
6.305000E-7,1.242693E+0
6.310000E-7,1.246233E+0
6.315000E-7,1.249124E+0
6.320000E-7,1.251433E+0
6.325000E-7,1.253245E+0
6.330000E-7,1.254657E+0
6.335000E-7,1.255773E+0
6.340000E-7,1.256703E+0
6.345000E-7,1.257553E+0
6.350000E-7,1.258431E+0
6.355000E-7,1.259441E+0
6.360000E-7,1.260681E+0
6.365000E-7,1.262243E+0
6.370000E-7,1.264209E+0
6.375000E-7,1.266651E+0
6.380000E-7,1.269628E+0
6.385000E-7,1.273187E+0
6.390000E-7,1.277356E+0
6.395000E-7,1.282151E+0
6.400000E-7,1.287566E+0
6.405000E-7,1.293579E+0
6.410000E-7,1.300146E+0
6.415000E-7,1.307209E+0
6.420000E-7,1.314691E+0
6.425000E-7,1.322503E+0
6.430000E-7,1.330547E+0
6.435000E-7,1.338718E+0
6.440000E-7,1.346910E+0
6.445000E-7,1.355013E+0
6.450000E-7,1.362922E+0
6.455000E-7,1.370534E+0
6.460000E-7,1.377749E+0
6.465000E-7,1.384474E+0
6.470000E-7,1.390619E+0
6.475000E-7,1.396094E+0
6.480000E-7,1.400812E+0
6.485000E-7,1.404686E+0
6.490000E-7,1.407633E+0
6.495000E-7,1.409576E+0
6.500000E-7,1.410441E+0
6.505000E-7,1.410166E+0
6.510000E-7,1.408695E+0
6.515000E-7,1.405985E+0
6.520000E-7,1.402008E+0
6.525000E-7,1.396752E+0
6.530000E-7,1.390224E+0
6.535000E-7,1.382450E+0
6.540000E-7,1.373477E+0
6.545000E-7,1.363370E+0
6.550000E-7,1.352214E+0
6.555000E-7,1.340110E+0
6.560000E-7,1.327169E+0
6.565000E-7,1.313518E+0
6.570000E-7,1.299287E+0
6.575000E-7,1.284612E+0
6.580000E-7,1.269626E+0
6.585000E-7,1.254462E+0
6.590000E-7,1.239250E+0
6.595000E-7,1.224116E+0
6.600000E-7,1.209182E+0
6.605000E-7,1.194570E+0
6.610000E-7,1.180401E+0
6.615000E-7,1.166791E+0
6.620000E-7,1.153858E+0
6.625000E-7,1.141718E+0
6.630000E-7,1.130482E+0
6.635000E-7,1.120251E+0
6.640000E-7,1.111110E+0
6.645000E-7,1.103128E+0
6.650000E-7,1.096355E+0
6.655000E-7,1.090817E+0
6.660000E-7,1.086521E+0
6.665000E-7,1.083447E+0
6.670000E-7,1.081549E+0
6.675000E-7,1.080758E+0
6.680000E-7,1.080977E+0
6.685000E-7,1.082090E+0
6.690000E-7,1.083965E+0
6.695000E-7,1.086449E+0
6.700000E-7,1.089382E+0
6.705000E-7,1.092600E+0
6.710000E-7,1.095939E+0
6.715000E-7,1.099245E+0
6.720000E-7,1.102380E+0
6.725000E-7,1.105229E+0
6.730000E-7,1.107697E+0
6.735000E-7,1.109719E+0
6.740000E-7,1.111257E+0
6.745000E-7,1.112300E+0
6.750000E-7,1.112865E+0
6.755000E-7,1.113001E+0
6.760000E-7,1.112782E+0
6.765000E-7,1.112310E+0
6.770000E-7,1.111714E+0
6.775000E-7,1.111145E+0
6.780000E-7,1.110773E+0
6.785000E-7,1.110786E+0
6.790000E-7,1.111380E+0
6.795000E-7,1.112750E+0
6.800000E-7,1.115081E+0
6.805000E-7,1.118540E+0
6.810000E-7,1.123264E+0
6.815000E-7,1.129356E+0
6.820000E-7,1.136878E+0
6.825000E-7,1.145846E+0
6.830000E-7,1.156234E+0
6.835000E-7,1.167968E+0
6.840000E-7,1.180931E+0
6.845000E-7,1.194966E+0
6.850000E-7,1.209885E+0
6.855000E-7,1.225471E+0
6.860000E-7,1.241487E+0
6.865000E-7,1.257681E+0
6.870000E-7,1.273788E+0
6.875000E-7,1.289539E+0
6.880000E-7,1.304662E+0
6.885000E-7,1.318889E+0
6.890000E-7,1.331960E+0
6.895000E-7,1.343628E+0
6.900000E-7,1.353662E+0
6.905000E-7,1.361856E+0
6.910000E-7,1.368037E+0
6.915000E-7,1.372069E+0
6.920000E-7,1.373862E+0
6.925000E-7,1.373373E+0
6.930000E-7,1.370611E+0
6.935000E-7,1.365638E+0
6.940000E-7,1.358562E+0
6.945000E-7,1.349533E+0
6.950000E-7,1.338739E+0
6.955000E-7,1.326398E+0
6.960000E-7,1.312751E+0
6.965000E-7,1.298050E+0
6.970000E-7,1.282559E+0
6.975000E-7,1.266540E+0
6.980000E-7,1.250250E+0
6.985000E-7,1.233935E+0
6.990000E-7,1.217821E+0
6.995000E-7,1.202110E+0
7.000000E-7,1.186973E+0
7.005000E-7,1.172550E+0
7.010000E-7,1.158950E+0
7.015000E-7,1.146244E+0
7.020000E-7,1.134468E+0
7.025000E-7,1.123627E+0
7.030000E-7,1.113694E+0
7.035000E-7,1.104622E+0
7.040000E-7,1.096346E+0
7.045000E-7,1.088794E+0
7.050000E-7,1.081884E+0
7.055000E-7,1.075537E+0
7.060000E-7,1.069676E+0
7.065000E-7,1.064232E+0
7.070000E-7,1.059144E+0
7.075000E-7,1.054361E+0
7.080000E-7,1.049847E+0
7.085000E-7,1.045583E+0
7.090000E-7,1.041562E+0
7.095000E-7,1.037795E+0
7.100000E-7,1.034308E+0
7.105000E-7,1.031136E+0
7.110000E-7,1.028325E+0
7.115000E-7,1.025927E+0
7.120000E-7,1.024002E+0
7.125000E-7,1.022613E+0
7.130000E-7,1.021827E+0
7.135000E-7,1.021709E+0
7.140000E-7,1.022323E+0
7.145000E-7,1.023722E+0
7.150000E-7,1.025956E+0
7.155000E-7,1.029066E+0
7.160000E-7,1.033088E+0
7.165000E-7,1.038057E+0
7.170000E-7,1.044002E+0
7.175000E-7,1.050954E+0
7.180000E-7,1.058936E+0
7.185000E-7,1.067962E+0
7.190000E-7,1.078031E+0
7.195000E-7,1.089120E+0
7.200000E-7,1.101186E+0
7.205000E-7,1.114154E+0
7.210000E-7,1.127927E+0
7.215000E-7,1.142375E+0
7.220000E-7,1.157342E+0
7.225000E-7,1.172647E+0
7.230000E-7,1.188087E+0
7.235000E-7,1.203450E+0
7.240000E-7,1.218519E+0
7.245000E-7,1.233082E+0
7.250000E-7,1.246938E+0
7.255000E-7,1.259904E+0
7.260000E-7,1.271821E+0
7.265000E-7,1.282555E+0
7.270000E-7,1.292001E+0
7.275000E-7,1.300079E+0
7.280000E-7,1.306735E+0
7.285000E-7,1.311932E+0
7.290000E-7,1.315652E+0
7.295000E-7,1.317886E+0
7.300000E-7,1.318639E+0
7.305000E-7,1.317928E+0
7.310000E-7,1.315786E+0
7.315000E-7,1.312271E+0
7.320000E-7,1.307462E+0
7.325000E-7,1.301464E+0
7.330000E-7,1.294404E+0
7.335000E-7,1.286421E+0
7.340000E-7,1.277665E+0
7.345000E-7,1.268282E+0
7.350000E-7,1.258412E+0
7.355000E-7,1.248189E+0
7.360000E-7,1.237739E+0
7.365000E-7,1.227177E+0
7.370000E-7,1.216614E+0
7.375000E-7,1.206153E+0
7.380000E-7,1.195893E+0
7.385000E-7,1.185933E+0
7.390000E-7,1.176371E+0
7.395000E-7,1.167308E+0
7.400000E-7,1.158846E+0
7.405000E-7,1.151087E+0
7.410000E-7,1.144130E+0
7.415000E-7,1.138061E+0
7.420000E-7,1.132954E+0
7.425000E-7,1.128861E+0
7.430000E-7,1.125813E+0
7.435000E-7,1.123815E+0
7.440000E-7,1.122853E+0
7.445000E-7,1.122893E+0
7.450000E-7,1.123882E+0
7.455000E-7,1.125760E+0
7.460000E-7,1.128456E+0
7.465000E-7,1.131898E+0
7.470000E-7,1.136013E+0
7.475000E-7,1.140731E+0
7.480000E-7,1.145981E+0
7.485000E-7,1.151694E+0
7.490000E-7,1.157803E+0
7.495000E-7,1.164242E+0
7.500000E-7,1.170951E+0
7.505000E-7,1.177872E+0
7.510000E-7,1.184959E+0
7.515000E-7,1.192171E+0
7.520000E-7,1.199482E+0
7.525000E-7,1.206876E+0
7.530000E-7,1.214351E+0
7.535000E-7,1.221915E+0
7.540000E-7,1.229586E+0
7.545000E-7,1.237385E+0
7.550000E-7,1.245336E+0
7.555000E-7,1.253462E+0
7.560000E-7,1.261779E+0
7.565000E-7,1.270300E+0
7.570000E-7,1.279026E+0
7.575000E-7,1.287946E+0
7.580000E-7,1.297035E+0
7.585000E-7,1.306254E+0
7.590000E-7,1.315549E+0
7.595000E-7,1.324853E+0
7.600000E-7,1.334092E+0
7.605000E-7,1.343190E+0
7.610000E-7,1.352076E+0
7.615000E-7,1.360687E+0
7.620000E-7,1.368970E+0
7.625000E-7,1.376883E+0
7.630000E-7,1.384396E+0
7.635000E-7,1.391487E+0
7.640000E-7,1.398147E+0
7.645000E-7,1.404377E+0
7.650000E-7,1.410187E+0
7.655000E-7,1.415591E+0
7.660000E-7,1.420607E+0
7.665000E-7,1.425247E+0
7.670000E-7,1.429517E+0
7.675000E-7,1.433413E+0
7.680000E-7,1.436921E+0
7.685000E-7,1.440018E+0
7.690000E-7,1.442668E+0
7.695000E-7,1.444833E+0
7.700000E-7,1.446469E+0
7.705000E-7,1.447537E+0
7.710000E-7,1.448002E+0
7.715000E-7,1.447837E+0
7.720000E-7,1.447021E+0
7.725000E-7,1.445543E+0
7.730000E-7,1.443400E+0
7.735000E-7,1.440597E+0
7.740000E-7,1.437151E+0
7.745000E-7,1.433087E+0
7.750000E-7,1.428440E+0
7.755000E-7,1.423253E+0
7.760000E-7,1.417573E+0
7.765000E-7,1.411451E+0
7.770000E-7,1.404935E+0
7.775000E-7,1.398077E+0
7.780000E-7,1.390928E+0
7.785000E-7,1.383540E+0
7.790000E-7,1.375968E+0
7.795000E-7,1.368270E+0
7.800000E-7,1.360513E+0
7.805000E-7,1.352766E+0
7.810000E-7,1.345105E+0
7.815000E-7,1.337612E+0
7.820000E-7,1.330367E+0
7.825000E-7,1.323455E+0
7.830000E-7,1.316954E+0
7.835000E-7,1.310939E+0
7.840000E-7,1.305469E+0
7.845000E-7,1.300590E+0
7.850000E-7,1.296329E+0
7.855000E-7,1.292693E+0
7.860000E-7,1.289668E+0
7.865000E-7,1.287229E+0
7.870000E-7,1.285339E+0
7.875000E-7,1.283953E+0
7.880000E-7,1.283027E+0
7.885000E-7,1.282510E+0
7.890000E-7,1.282353E+0
7.895000E-7,1.282505E+0
7.900000E-7,1.282915E+0
7.905000E-7,1.283531E+0
7.910000E-7,1.284306E+0
7.915000E-7,1.285198E+0
7.920000E-7,1.286174E+0
7.925000E-7,1.287208E+0
7.930000E-7,1.288284E+0
7.935000E-7,1.289388E+0
7.940000E-7,1.290509E+0
7.945000E-7,1.291636E+0
7.950000E-7,1.292760E+0
7.955000E-7,1.293874E+0
7.960000E-7,1.294980E+0
7.965000E-7,1.296088E+0
7.970000E-7,1.297213E+0
7.975000E-7,1.298377E+0
7.980000E-7,1.299601E+0
7.985000E-7,1.300900E+0
7.990000E-7,1.302283E+0
7.995000E-7,1.303749E+0
8.000000E-7,1.305284E+0
8.005000E-7,1.306865E+0
8.010000E-7,1.308462E+0
8.015000E-7,1.310033E+0
8.020000E-7,1.311535E+0
8.025000E-7,1.312914E+0
8.030000E-7,1.314114E+0
8.035000E-7,1.315074E+0
8.040000E-7,1.315728E+0
8.045000E-7,1.316006E+0
8.050000E-7,1.315841E+0
8.055000E-7,1.315167E+0
8.060000E-7,1.313930E+0
8.065000E-7,1.312088E+0
8.070000E-7,1.309613E+0
8.075000E-7,1.306493E+0
8.080000E-7,1.302732E+0
8.085000E-7,1.298342E+0
8.090000E-7,1.293347E+0
8.095000E-7,1.287775E+0
8.100000E-7,1.281657E+0
8.105000E-7,1.275023E+0
8.110000E-7,1.267903E+0
8.115000E-7,1.260326E+0
8.120000E-7,1.252317E+0
8.125000E-7,1.243902E+0
8.130000E-7,1.235107E+0
8.135000E-7,1.225966E+0
8.140000E-7,1.216525E+0
8.145000E-7,1.206847E+0
8.150000E-7,1.197012E+0
8.155000E-7,1.187117E+0
8.160000E-7,1.177270E+0
8.165000E-7,1.167588E+0
8.170000E-7,1.158184E+0
8.175000E-7,1.149167E+0
8.180000E-7,1.140633E+0
8.185000E-7,1.132667E+0
8.190000E-7,1.125338E+0
8.195000E-7,1.118702E+0
8.200000E-7,1.112803E+0
8.205000E-7,1.107671E+0
8.210000E-7,1.103320E+0
8.215000E-7,1.099757E+0
8.220000E-7,1.096975E+0
8.225000E-7,1.094956E+0
8.230000E-7,1.093677E+0
8.235000E-7,1.093106E+0
8.240000E-7,1.093204E+0
8.245000E-7,1.093927E+0
8.250000E-7,1.095224E+0
8.255000E-7,1.097040E+0
8.260000E-7,1.099318E+0
8.265000E-7,1.101998E+0
8.270000E-7,1.105027E+0
8.275000E-7,1.108356E+0
8.280000E-7,1.111946E+0
8.285000E-7,1.115772E+0
8.290000E-7,1.119819E+0
8.295000E-7,1.124090E+0
8.300000E-7,1.128602E+0
8.305000E-7,1.133382E+0
8.310000E-7,1.138462E+0
8.315000E-7,1.143882E+0
8.320000E-7,1.149679E+0
8.325000E-7,1.155887E+0
8.330000E-7,1.162533E+0
8.335000E-7,1.169631E+0
8.340000E-7,1.177179E+0
8.345000E-7,1.185152E+0
8.350000E-7,1.193505E+0
8.355000E-7,1.202166E+0
8.360000E-7,1.211043E+0
8.365000E-7,1.220026E+0
8.370000E-7,1.228986E+0
8.375000E-7,1.237787E+0
8.380000E-7,1.246281E+0
8.385000E-7,1.254318E+0
8.390000E-7,1.261747E+0
8.395000E-7,1.268424E+0
8.400000E-7,1.274212E+0
8.405000E-7,1.278990E+0
8.410000E-7,1.282661E+0
8.415000E-7,1.285153E+0
8.420000E-7,1.286426E+0
8.425000E-7,1.286475E+0
8.430000E-7,1.285331E+0
8.435000E-7,1.283056E+0
8.440000E-7,1.279744E+0
8.445000E-7,1.275515E+0
8.450000E-7,1.270512E+0
8.455000E-7,1.264892E+0
8.460000E-7,1.258825E+0
8.465000E-7,1.252482E+0
8.470000E-7,1.246035E+0
8.475000E-7,1.239650E+0
8.480000E-7,1.233485E+0
8.485000E-7,1.227686E+0
8.490000E-7,1.222385E+0
8.495000E-7,1.217695E+0
8.500000E-7,1.213713E+0
8.505000E-7,1.210511E+0
8.510000E-7,1.208142E+0
8.515000E-7,1.206631E+0
8.520000E-7,1.205984E+0
8.525000E-7,1.206184E+0
8.530000E-7,1.207191E+0
8.535000E-7,1.208949E+0
8.540000E-7,1.211384E+0
8.545000E-7,1.214406E+0
8.550000E-7,1.217916E+0
8.555000E-7,1.221806E+0
8.560000E-7,1.225961E+0
8.565000E-7,1.230264E+0
8.570000E-7,1.234597E+0
8.575000E-7,1.238841E+0
8.580000E-7,1.242880E+0
8.585000E-7,1.246597E+0
8.590000E-7,1.249875E+0
8.595000E-7,1.252600E+0
8.600000E-7,1.254659E+0
8.605000E-7,1.255947E+0
8.610000E-7,1.256365E+0
8.615000E-7,1.255830E+0
8.620000E-7,1.254276E+0
8.625000E-7,1.251665E+0
8.630000E-7,1.247987E+0
8.635000E-7,1.243269E+0
8.640000E-7,1.237573E+0
8.645000E-7,1.230996E+0
8.650000E-7,1.223670E+0
8.655000E-7,1.215757E+0
8.660000E-7,1.207441E+0
8.665000E-7,1.198926E+0
8.670000E-7,1.190424E+0
8.675000E-7,1.182154E+0
8.680000E-7,1.174334E+0
8.685000E-7,1.167180E+0
8.690000E-7,1.160898E+0
8.695000E-7,1.155678E+0
8.700000E-7,1.151687E+0
8.705000E-7,1.149061E+0
8.710000E-7,1.147898E+0
8.715000E-7,1.148255E+0
8.720000E-7,1.150152E+0
8.725000E-7,1.153566E+0
8.730000E-7,1.158439E+0
8.735000E-7,1.164682E+0
